Results for dataset: examples/data/A Machine Learning-Based Classification and Prediction Technique for DDoS Attacks/test.csv
Accuracy: 0.84761
Total Final Rules: 1302
Rules Pruned (<= 1): 1880

--- Top Active Rules ---
Rule0_Class6: Used 5248, Errors 0 (0.00%)
Rule2441_Class6: Used 3, Errors 0 (0.00%)
Rule2479_Class4: Used 3, Errors 3 (100.00%)
Rule2536_Class6: Used 3, Errors 1 (33.33%)
Rule2542_Class6: Used 3, Errors 0 (0.00%)
Rule2544_Class6: Used 3, Errors 0 (0.00%)
Rule2548_Class6: Used 3, Errors 1 (33.33%)
Rule2568_Class4: Used 3, Errors 3 (100.00%)
Rule2573_Class6: Used 3, Errors 2 (66.67%)
Rule2587_Class4: Used 3, Errors 1 (33.33%)
Rule2597_Class4: Used 3, Errors 1 (33.33%)
Rule2611_Class6: Used 3, Errors 0 (0.00%)
Rule2628_Class6: Used 3, Errors 1 (33.33%)
Rule2629_Class6: Used 3, Errors 1 (33.33%)
Rule2651_Class6: Used 3, Errors 0 (0.00%)
Rule2677_Class6: Used 3, Errors 1 (33.33%)
Rule2681_Class6: Used 3, Errors 1 (33.33%)
Rule2742_Class6: Used 3, Errors 0 (0.00%)
Rule2760_Class4: Used 3, Errors 2 (66.67%)
Rule2763_Class2: Used 3, Errors 3 (100.00%)
Rule2767_Class3: Used 3, Errors 2 (66.67%)
Rule2777_Class2: Used 3, Errors 2 (66.67%)
Rule2783_Class2: Used 3, Errors 3 (100.00%)
Rule2790_Class3: Used 3, Errors 0 (0.00%)
Rule2793_Class3: Used 3, Errors 0 (0.00%)
Rule2801_Class3: Used 3, Errors 0 (0.00%)
Rule2813_Class3: Used 3, Errors 0 (0.00%)
Rule2815_Class2: Used 3, Errors 3 (100.00%)
Rule2823_Class3: Used 3, Errors 1 (33.33%)
Rule2844_Class3: Used 3, Errors 0 (0.00%)
Rule2880_Class3: Used 3, Errors 3 (100.00%)
Rule2903_Class2: Used 3, Errors 3 (100.00%)
Rule2927_Class2: Used 3, Errors 3 (100.00%)
Rule2949_Class2: Used 3, Errors 2 (66.67%)
Rule2958_Class6: Used 3, Errors 3 (100.00%)
Rule2973_Class2: Used 3, Errors 2 (66.67%)
Rule2974_Class3: Used 3, Errors 0 (0.00%)
Rule3009_Class3: Used 3, Errors 0 (0.00%)
Rule3014_Class3: Used 3, Errors 0 (0.00%)
Rule3044_Class3: Used 3, Errors 0 (0.00%)
Rule3062_Class5: Used 3, Errors 1 (33.33%)
Rule3064_Class3: Used 3, Errors 1 (33.33%)
Rule3078_Class2: Used 3, Errors 0 (0.00%)
Rule3106_Class5: Used 3, Errors 2 (66.67%)
Rule3176_Class3: Used 3, Errors 0 (0.00%)
Rule3201_Class4: Used 3, Errors 3 (100.00%)
Rule3254_Class2: Used 3, Errors 1 (33.33%)
Rule3270_Class3: Used 3, Errors 3 (100.00%)
Rule3283_Class4: Used 3, Errors 2 (66.67%)
Rule3303_Class3: Used 3, Errors 2 (66.67%)
Rule3306_Class4: Used 3, Errors 3 (100.00%)
Rule3308_Class4: Used 3, Errors 3 (100.00%)
Rule3318_Class4: Used 3, Errors 3 (100.00%)
Rule3336_Class4: Used 3, Errors 3 (100.00%)
Rule3345_Class3: Used 3, Errors 2 (66.67%)
Rule3363_Class4: Used 3, Errors 3 (100.00%)
Rule3370_Class4: Used 3, Errors 3 (100.00%)
Rule3371_Class3: Used 3, Errors 2 (66.67%)
Rule3387_Class4: Used 3, Errors 3 (100.00%)
Rule3425_Class4: Used 3, Errors 3 (100.00%)
Rule108_Class4_&_Rule109_Class4_&_Rule110_Class4: Used 2, Errors 1 (50.00%)
Rule413_Class3_&_Rule414_Class3: Used 2, Errors 0 (0.00%)
Rule966_Class2_&_Rule967_Class2: Used 2, Errors 0 (0.00%)
Rule1929_Class4_&_Rule1930_Class4: Used 2, Errors 1 (50.00%)
Rule1_Class6: Used 2, Errors 0 (0.00%)
Rule10_Class5: Used 2, Errors 1 (50.00%)
Rule17_Class2: Used 2, Errors 1 (50.00%)
Rule19_Class5: Used 2, Errors 1 (50.00%)
Rule23_Class7: Used 2, Errors 2 (100.00%)
Rule27_Class3: Used 2, Errors 1 (50.00%)
Rule31_Class6: Used 2, Errors 0 (0.00%)
Rule40_Class5: Used 2, Errors 2 (100.00%)
Rule44_Class3: Used 2, Errors 2 (100.00%)
Rule49_Class3: Used 2, Errors 1 (50.00%)
Rule53_Class5: Used 2, Errors 2 (100.00%)
Rule54_Class1: Used 2, Errors 1 (50.00%)
Rule59_Class1: Used 2, Errors 1 (50.00%)
Rule84_Class4: Used 2, Errors 2 (100.00%)
Rule85_Class6: Used 2, Errors 0 (0.00%)
Rule96_Class2: Used 2, Errors 0 (0.00%)
Rule98_Class3: Used 2, Errors 2 (100.00%)
Rule103_Class8: Used 2, Errors 1 (50.00%)
Rule118_Class4: Used 2, Errors 1 (50.00%)
Rule121_Class8: Used 2, Errors 2 (100.00%)
Rule122_Class4: Used 2, Errors 2 (100.00%)
Rule127_Class4: Used 2, Errors 1 (50.00%)
Rule128_Class3: Used 2, Errors 2 (100.00%)
Rule141_Class3: Used 2, Errors 2 (100.00%)
Rule146_Class8: Used 2, Errors 2 (100.00%)
Rule147_Class1: Used 2, Errors 2 (100.00%)
Rule151_Class4: Used 2, Errors 0 (0.00%)
Rule164_Class4: Used 2, Errors 0 (0.00%)
Rule169_Class4: Used 2, Errors 0 (0.00%)
Rule192_Class5: Used 2, Errors 1 (50.00%)
Rule198_Class2: Used 2, Errors 1 (50.00%)
Rule221_Class4: Used 2, Errors 1 (50.00%)
Rule245_Class6: Used 2, Errors 2 (100.00%)
Rule255_Class3: Used 2, Errors 2 (100.00%)
Rule273_Class6: Used 2, Errors 2 (100.00%)
Rule291_Class6: Used 2, Errors 2 (100.00%)
Rule302_Class8: Used 2, Errors 1 (50.00%)
Rule307_Class6: Used 2, Errors 2 (100.00%)
Rule318_Class7: Used 2, Errors 2 (100.00%)
Rule329_Class7: Used 2, Errors 1 (50.00%)
Rule330_Class3: Used 2, Errors 1 (50.00%)
Rule333_Class3: Used 2, Errors 1 (50.00%)
Rule360_Class7: Used 2, Errors 1 (50.00%)
Rule367_Class3: Used 2, Errors 2 (100.00%)
Rule389_Class7: Used 2, Errors 1 (50.00%)
Rule394_Class7: Used 2, Errors 1 (50.00%)
Rule397_Class7: Used 2, Errors 2 (100.00%)
Rule416_Class3: Used 2, Errors 0 (0.00%)
Rule438_Class3: Used 2, Errors 1 (50.00%)
Rule443_Class6: Used 2, Errors 2 (100.00%)
Rule472_Class2: Used 2, Errors 2 (100.00%)
Rule491_Class2: Used 2, Errors 0 (0.00%)
Rule501_Class3: Used 2, Errors 2 (100.00%)
Rule507_Class2: Used 2, Errors 1 (50.00%)
Rule511_Class2: Used 2, Errors 1 (50.00%)
Rule512_Class3: Used 2, Errors 2 (100.00%)
Rule518_Class3: Used 2, Errors 2 (100.00%)
Rule521_Class2: Used 2, Errors 2 (100.00%)
Rule531_Class3: Used 2, Errors 0 (0.00%)
Rule543_Class4: Used 2, Errors 1 (50.00%)
Rule549_Class6: Used 2, Errors 0 (0.00%)
Rule553_Class5: Used 2, Errors 2 (100.00%)
Rule554_Class2: Used 2, Errors 1 (50.00%)
Rule559_Class5: Used 2, Errors 1 (50.00%)
Rule576_Class3: Used 2, Errors 1 (50.00%)
Rule579_Class3: Used 2, Errors 0 (0.00%)
Rule580_Class3: Used 2, Errors 0 (0.00%)
Rule589_Class3: Used 2, Errors 0 (0.00%)
Rule592_Class2: Used 2, Errors 2 (100.00%)
Rule593_Class3: Used 2, Errors 0 (0.00%)
Rule594_Class8: Used 2, Errors 2 (100.00%)
Rule602_Class3: Used 2, Errors 1 (50.00%)
Rule608_Class9: Used 2, Errors 2 (100.00%)
Rule640_Class7: Used 2, Errors 2 (100.00%)
Rule644_Class3: Used 2, Errors 1 (50.00%)
Rule653_Class5: Used 2, Errors 2 (100.00%)
Rule654_Class2: Used 2, Errors 2 (100.00%)
Rule659_Class2: Used 2, Errors 2 (100.00%)
Rule678_Class3: Used 2, Errors 1 (50.00%)
Rule680_Class5: Used 2, Errors 1 (50.00%)
Rule693_Class2: Used 2, Errors 0 (0.00%)
Rule694_Class3: Used 2, Errors 0 (0.00%)
Rule711_Class5: Used 2, Errors 2 (100.00%)
Rule713_Class5: Used 2, Errors 2 (100.00%)
Rule714_Class3: Used 2, Errors 1 (50.00%)
Rule721_Class3: Used 2, Errors 1 (50.00%)
Rule735_Class5: Used 2, Errors 1 (50.00%)
Rule737_Class3: Used 2, Errors 0 (0.00%)
Rule761_Class3: Used 2, Errors 1 (50.00%)
Rule768_Class5: Used 2, Errors 2 (100.00%)
Rule776_Class8: Used 2, Errors 2 (100.00%)
Rule785_Class6: Used 2, Errors 1 (50.00%)
Rule794_Class4: Used 2, Errors 0 (0.00%)
Rule798_Class3: Used 2, Errors 1 (50.00%)
Rule799_Class4: Used 2, Errors 1 (50.00%)
Rule818_Class3: Used 2, Errors 1 (50.00%)
Rule821_Class1: Used 2, Errors 2 (100.00%)
Rule825_Class3: Used 2, Errors 0 (0.00%)
Rule831_Class4: Used 2, Errors 2 (100.00%)
Rule849_Class5: Used 2, Errors 1 (50.00%)
Rule861_Class8: Used 2, Errors 2 (100.00%)
Rule862_Class2: Used 2, Errors 2 (100.00%)
Rule865_Class8: Used 2, Errors 1 (50.00%)
Rule873_Class5: Used 2, Errors 2 (100.00%)
Rule885_Class6: Used 2, Errors 2 (100.00%)
Rule895_Class4: Used 2, Errors 0 (0.00%)
Rule904_Class6: Used 2, Errors 0 (0.00%)
Rule911_Class3: Used 2, Errors 1 (50.00%)
Rule926_Class2: Used 2, Errors 2 (100.00%)
Rule939_Class8: Used 2, Errors 2 (100.00%)
Rule951_Class9: Used 2, Errors 2 (100.00%)
Rule962_Class3: Used 2, Errors 0 (0.00%)
Rule963_Class3: Used 2, Errors 0 (0.00%)
Rule975_Class6: Used 2, Errors 0 (0.00%)
Rule980_Class6: Used 2, Errors 0 (0.00%)
Rule987_Class6: Used 2, Errors 2 (100.00%)
Rule998_Class3: Used 2, Errors 0 (0.00%)
Rule1013_Class2: Used 2, Errors 2 (100.00%)
Rule1018_Class3: Used 2, Errors 1 (50.00%)
Rule1038_Class8: Used 2, Errors 2 (100.00%)
Rule1039_Class5: Used 2, Errors 2 (100.00%)
Rule1040_Class3: Used 2, Errors 2 (100.00%)
Rule1044_Class4: Used 2, Errors 2 (100.00%)
Rule1046_Class6: Used 2, Errors 1 (50.00%)
Rule1047_Class8: Used 2, Errors 2 (100.00%)
Rule1050_Class4: Used 2, Errors 2 (100.00%)
Rule1051_Class7: Used 2, Errors 0 (0.00%)
Rule1069_Class6: Used 2, Errors 0 (0.00%)
Rule1079_Class7: Used 2, Errors 2 (100.00%)
Rule1084_Class6: Used 2, Errors 0 (0.00%)
Rule1087_Class6: Used 2, Errors 0 (0.00%)
Rule1094_Class3: Used 2, Errors 1 (50.00%)
Rule1096_Class6: Used 2, Errors 1 (50.00%)
Rule1102_Class8: Used 2, Errors 2 (100.00%)
Rule1104_Class6: Used 2, Errors 0 (0.00%)
Rule1108_Class5: Used 2, Errors 2 (100.00%)
Rule1119_Class6: Used 2, Errors 0 (0.00%)
Rule1129_Class6: Used 2, Errors 0 (0.00%)
Rule1138_Class4: Used 2, Errors 2 (100.00%)
Rule1142_Class4: Used 2, Errors 2 (100.00%)
Rule1149_Class4: Used 2, Errors 2 (100.00%)
Rule1156_Class6: Used 2, Errors 1 (50.00%)
Rule1160_Class6: Used 2, Errors 2 (100.00%)
Rule1172_Class4: Used 2, Errors 2 (100.00%)
Rule1182_Class6: Used 2, Errors 1 (50.00%)
Rule1192_Class4: Used 2, Errors 2 (100.00%)
Rule1234_Class3: Used 2, Errors 2 (100.00%)
Rule1235_Class6: Used 2, Errors 2 (100.00%)
Rule1243_Class3: Used 2, Errors 2 (100.00%)
Rule1260_Class8: Used 2, Errors 2 (100.00%)
Rule1303_Class2: Used 2, Errors 1 (50.00%)
Rule1309_Class3: Used 2, Errors 0 (0.00%)
Rule1310_Class2: Used 2, Errors 2 (100.00%)
Rule1336_Class3: Used 2, Errors 1 (50.00%)
Rule1347_Class7: Used 2, Errors 2 (100.00%)
Rule1349_Class3: Used 2, Errors 0 (0.00%)
Rule1351_Class2: Used 2, Errors 2 (100.00%)
Rule1352_Class5: Used 2, Errors 2 (100.00%)
Rule1354_Class7: Used 2, Errors 1 (50.00%)
Rule1358_Class4: Used 2, Errors 2 (100.00%)
Rule1394_Class2: Used 2, Errors 2 (100.00%)
Rule1401_Class3: Used 2, Errors 2 (100.00%)
Rule1411_Class2: Used 2, Errors 2 (100.00%)
Rule1418_Class4: Used 2, Errors 0 (0.00%)
Rule1434_Class3: Used 2, Errors 2 (100.00%)
Rule1439_Class9: Used 2, Errors 2 (100.00%)
Rule1441_Class6: Used 2, Errors 2 (100.00%)
Rule1456_Class3: Used 2, Errors 1 (50.00%)
Rule1458_Class4: Used 2, Errors 1 (50.00%)
Rule1464_Class6: Used 2, Errors 1 (50.00%)
Rule1481_Class4: Used 2, Errors 1 (50.00%)
Rule1483_Class3: Used 2, Errors 2 (100.00%)
Rule1494_Class4: Used 2, Errors 0 (0.00%)
Rule1496_Class9: Used 2, Errors 2 (100.00%)
Rule1497_Class4: Used 2, Errors 0 (0.00%)
Rule1505_Class4: Used 2, Errors 0 (0.00%)
Rule1531_Class4: Used 2, Errors 0 (0.00%)
Rule1543_Class4: Used 2, Errors 0 (0.00%)
Rule1598_Class2: Used 2, Errors 2 (100.00%)
Rule1599_Class2: Used 2, Errors 1 (50.00%)
Rule1602_Class2: Used 2, Errors 2 (100.00%)
Rule1613_Class6: Used 2, Errors 0 (0.00%)
Rule1623_Class6: Used 2, Errors 0 (0.00%)
Rule1624_Class6: Used 2, Errors 2 (100.00%)
Rule1628_Class6: Used 2, Errors 2 (100.00%)
Rule1636_Class2: Used 2, Errors 1 (50.00%)
Rule1638_Class6: Used 2, Errors 2 (100.00%)
Rule1662_Class4: Used 2, Errors 2 (100.00%)
Rule1673_Class6: Used 2, Errors 0 (0.00%)
Rule1678_Class6: Used 2, Errors 0 (0.00%)
Rule1686_Class8: Used 2, Errors 1 (50.00%)
Rule1694_Class6: Used 2, Errors 2 (100.00%)
Rule1709_Class4: Used 2, Errors 2 (100.00%)
Rule1711_Class7: Used 2, Errors 2 (100.00%)
Rule1720_Class6: Used 2, Errors 0 (0.00%)
Rule1729_Class4: Used 2, Errors 0 (0.00%)
Rule1731_Class6: Used 2, Errors 0 (0.00%)
Rule1740_Class6: Used 2, Errors 0 (0.00%)
Rule1753_Class4: Used 2, Errors 2 (100.00%)
Rule1755_Class4: Used 2, Errors 2 (100.00%)
Rule1758_Class4: Used 2, Errors 0 (0.00%)
Rule1801_Class2: Used 2, Errors 1 (50.00%)
Rule1807_Class4: Used 2, Errors 0 (0.00%)
Rule1811_Class6: Used 2, Errors 0 (0.00%)
Rule1821_Class1: Used 2, Errors 2 (100.00%)
Rule1864_Class4: Used 2, Errors 2 (100.00%)
Rule1892_Class3: Used 2, Errors 2 (100.00%)
Rule1916_Class4: Used 2, Errors 2 (100.00%)
Rule1936_Class6: Used 2, Errors 0 (0.00%)
Rule1938_Class6: Used 2, Errors 0 (0.00%)
Rule2003_Class2: Used 2, Errors 0 (0.00%)
Rule2056_Class3: Used 2, Errors 2 (100.00%)
Rule2069_Class6: Used 2, Errors 0 (0.00%)
Rule2071_Class7: Used 2, Errors 1 (50.00%)
Rule2087_Class4: Used 2, Errors 1 (50.00%)
Rule2091_Class6: Used 2, Errors 0 (0.00%)
Rule2095_Class4: Used 2, Errors 2 (100.00%)
Rule2107_Class3: Used 2, Errors 2 (100.00%)
Rule2118_Class4: Used 2, Errors 0 (0.00%)
Rule2127_Class6: Used 2, Errors 0 (0.00%)
Rule2130_Class6: Used 2, Errors 0 (0.00%)
Rule2135_Class4: Used 2, Errors 2 (100.00%)
Rule2140_Class4: Used 2, Errors 0 (0.00%)
Rule2143_Class6: Used 2, Errors 0 (0.00%)
Rule2180_Class4: Used 2, Errors 2 (100.00%)
Rule2182_Class4: Used 2, Errors 2 (100.00%)
Rule2189_Class6: Used 2, Errors 0 (0.00%)
Rule2195_Class4: Used 2, Errors 2 (100.00%)
Rule2206_Class4: Used 2, Errors 0 (0.00%)
Rule2212_Class6: Used 2, Errors 1 (50.00%)
Rule2217_Class4: Used 2, Errors 1 (50.00%)
Rule2224_Class7: Used 2, Errors 1 (50.00%)
Rule2233_Class5: Used 2, Errors 2 (100.00%)
Rule2254_Class6: Used 2, Errors 0 (0.00%)
Rule2259_Class6: Used 2, Errors 2 (100.00%)
Rule2268_Class3: Used 2, Errors 2 (100.00%)
Rule2277_Class4: Used 2, Errors 2 (100.00%)
Rule2281_Class8: Used 2, Errors 2 (100.00%)
Rule2285_Class4: Used 2, Errors 1 (50.00%)
Rule2302_Class6: Used 2, Errors 0 (0.00%)
Rule2305_Class4: Used 2, Errors 0 (0.00%)
Rule2315_Class6: Used 2, Errors 1 (50.00%)
Rule2323_Class3: Used 2, Errors 2 (100.00%)
Rule2330_Class6: Used 2, Errors 0 (0.00%)
Rule2333_Class6: Used 2, Errors 0 (0.00%)
Rule2340_Class3: Used 2, Errors 0 (0.00%)
Rule2345_Class4: Used 2, Errors 2 (100.00%)
Rule2348_Class3: Used 2, Errors 2 (100.00%)
Rule2351_Class8: Used 2, Errors 2 (100.00%)
Rule2352_Class6: Used 2, Errors 1 (50.00%)
Rule2360_Class3: Used 2, Errors 1 (50.00%)
Rule2365_Class6: Used 2, Errors 2 (100.00%)
Rule2399_Class4: Used 2, Errors 2 (100.00%)
Rule2408_Class6: Used 2, Errors 0 (0.00%)
Rule2411_Class6: Used 2, Errors 0 (0.00%)
Rule2426_Class6: Used 2, Errors 1 (50.00%)
Rule2450_Class6: Used 2, Errors 0 (0.00%)
Rule2455_Class4: Used 2, Errors 2 (100.00%)
Rule2456_Class6: Used 2, Errors 0 (0.00%)
Rule2468_Class6: Used 2, Errors 0 (0.00%)
Rule2477_Class4: Used 2, Errors 2 (100.00%)
Rule2478_Class6: Used 2, Errors 0 (0.00%)
Rule2495_Class6: Used 2, Errors 0 (0.00%)
Rule2499_Class6: Used 2, Errors 0 (0.00%)
Rule2518_Class6: Used 2, Errors 0 (0.00%)
Rule2530_Class4: Used 2, Errors 2 (100.00%)
Rule2539_Class6: Used 2, Errors 0 (0.00%)
Rule2554_Class6: Used 2, Errors 2 (100.00%)
Rule2561_Class4: Used 2, Errors 1 (50.00%)
Rule2563_Class4: Used 2, Errors 1 (50.00%)
Rule2584_Class4: Used 2, Errors 1 (50.00%)
Rule2602_Class3: Used 2, Errors 2 (100.00%)
Rule2616_Class2: Used 2, Errors 0 (0.00%)
Rule2625_Class4: Used 2, Errors 2 (100.00%)
Rule2630_Class3: Used 2, Errors 2 (100.00%)
Rule2642_Class6: Used 2, Errors 1 (50.00%)
Rule2643_Class4: Used 2, Errors 2 (100.00%)
Rule2644_Class6: Used 2, Errors 0 (0.00%)
Rule2668_Class4: Used 2, Errors 2 (100.00%)
Rule2671_Class6: Used 2, Errors 0 (0.00%)
Rule2678_Class4: Used 2, Errors 2 (100.00%)
Rule2726_Class6: Used 2, Errors 1 (50.00%)
Rule2729_Class4: Used 2, Errors 1 (50.00%)
Rule2735_Class6: Used 2, Errors 0 (0.00%)
Rule2751_Class6: Used 2, Errors 0 (0.00%)
Rule2756_Class4: Used 2, Errors 1 (50.00%)
Rule2770_Class2: Used 2, Errors 2 (100.00%)
Rule2796_Class3: Used 2, Errors 0 (0.00%)
Rule2822_Class2: Used 2, Errors 1 (50.00%)
Rule2825_Class2: Used 2, Errors 2 (100.00%)
Rule2833_Class3: Used 2, Errors 0 (0.00%)
Rule2834_Class3: Used 2, Errors 0 (0.00%)
Rule2838_Class3: Used 2, Errors 0 (0.00%)
Rule2842_Class2: Used 2, Errors 2 (100.00%)
Rule2860_Class3: Used 2, Errors 1 (50.00%)
Rule2876_Class3: Used 2, Errors 0 (0.00%)
Rule2877_Class3: Used 2, Errors 0 (0.00%)
Rule2884_Class3: Used 2, Errors 1 (50.00%)
Rule2914_Class3: Used 2, Errors 0 (0.00%)
Rule2919_Class6: Used 2, Errors 2 (100.00%)
Rule2931_Class3: Used 2, Errors 0 (0.00%)
Rule2934_Class2: Used 2, Errors 2 (100.00%)
Rule2937_Class3: Used 2, Errors 0 (0.00%)
Rule2948_Class3: Used 2, Errors 1 (50.00%)
Rule2952_Class5: Used 2, Errors 0 (0.00%)
Rule2955_Class3: Used 2, Errors 1 (50.00%)
Rule2975_Class2: Used 2, Errors 2 (100.00%)
Rule2992_Class3: Used 2, Errors 0 (0.00%)
Rule2999_Class3: Used 2, Errors 0 (0.00%)
Rule3005_Class3: Used 2, Errors 0 (0.00%)
Rule3012_Class3: Used 2, Errors 0 (0.00%)
Rule3015_Class2: Used 2, Errors 2 (100.00%)
Rule3018_Class3: Used 2, Errors 0 (0.00%)
Rule3020_Class3: Used 2, Errors 0 (0.00%)
Rule3021_Class3: Used 2, Errors 0 (0.00%)
Rule3028_Class3: Used 2, Errors 1 (50.00%)
Rule3030_Class3: Used 2, Errors 1 (50.00%)
Rule3049_Class2: Used 2, Errors 2 (100.00%)
Rule3067_Class7: Used 2, Errors 2 (100.00%)
Rule3068_Class2: Used 2, Errors 0 (0.00%)
Rule3076_Class5: Used 2, Errors 2 (100.00%)
Rule3093_Class3: Used 2, Errors 1 (50.00%)
Rule3095_Class2: Used 2, Errors 0 (0.00%)
Rule3102_Class3: Used 2, Errors 1 (50.00%)
Rule3114_Class2: Used 2, Errors 0 (0.00%)
Rule3121_Class9: Used 2, Errors 0 (0.00%)
Rule3126_Class2: Used 2, Errors 1 (50.00%)
Rule3137_Class5: Used 2, Errors 2 (100.00%)
Rule3147_Class6: Used 2, Errors 2 (100.00%)
Rule3150_Class5: Used 2, Errors 1 (50.00%)
Rule3151_Class3: Used 2, Errors 1 (50.00%)
Rule3166_Class4: Used 2, Errors 2 (100.00%)
Rule3179_Class6: Used 2, Errors 0 (0.00%)
Rule3185_Class6: Used 2, Errors 0 (0.00%)
Rule3202_Class3: Used 2, Errors 0 (0.00%)
Rule3276_Class3: Used 2, Errors 2 (100.00%)
Rule3278_Class3: Used 2, Errors 1 (50.00%)
Rule3282_Class3: Used 2, Errors 1 (50.00%)
Rule3296_Class4: Used 2, Errors 2 (100.00%)
Rule3313_Class4: Used 2, Errors 2 (100.00%)
Rule3314_Class4: Used 2, Errors 2 (100.00%)
Rule3344_Class3: Used 2, Errors 2 (100.00%)
Rule3348_Class4: Used 2, Errors 2 (100.00%)
Rule3364_Class3: Used 2, Errors 1 (50.00%)
Rule3367_Class4: Used 2, Errors 2 (100.00%)
Rule3373_Class3: Used 2, Errors 1 (50.00%)
Rule3389_Class4: Used 2, Errors 2 (100.00%)
